PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,31,purple,0,0,0,0,0,15,15,15,3.9082622999994783,,,,,,,,,,,,,,,3.87656909999896,3.9082622999994783,3.9907757000000856,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,33,green,0,0,0,0,0,16,16,16,4.024793200000204,,,,,,,,,,,,,,,3.9917741999997816,4.024793200000204,4.071534200000315,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,35,red,0,0,0,0,0,17,17,17,4.10798319999958,,,,,,,,,,,,,,,4.073306199999934,4.10798319999958,4.188610400000471,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,37,white,0,0,0,0,0,18,18,18,4.224587599999722,,,,,,,,,,,,,,,4.189810699999725,4.224587599999722,4.275019999999131,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
None,39,blue,0,0,0,0,0,19,19,19,4.30798539999887,,,,,,,,,,,,,,,4.275928799999747,4.30798539999887,4.387232799999765,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,1,1,1,0,0,0,0,5.440413799999078,,,,,,,,,,,,4.388705600000321,4.439715399999841,5.387192199999845,5.419180499999129,5.440413799999078,5.490211599999384,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,1,1,1,0,1,1,1,5.523569599999973,,,,,,,,,,,,,,,5.491255900000397,5.523569599999973,5.569997000000512,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,1,1,1,0,2,2,2,5.606922200000554,,,,,,,,,,,,,,,5.571376399999281,5.606922200000554,5.6846196000005875,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,1,1,1,0,3,3,3,5.723454400000264,,,,,,,,,,,,,,,5.6856158999999025,5.723454400000264,5.770435999998881,513424,001,2024-04-28_12h49.16.213,ArchivoPrueba,2024.1.1,None,2024-04-28 12h49.29.294863 -0500,
