24.1767 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
24.1780 	INFO 	Loaded monitor calibration from ['2024_04_12 16:30']
25.5060 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002999C00DA00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002999C00D9A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002999C00D7F0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002999C3D4DC0>, multiSample=False, name='window1', numSamples=2, pos=[448.0, 156.0], screen=0, size=array([1024,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
25.5062 	EXP 	window1: mouseVisible = True
25.5063 	EXP 	window1: backgroundImage = ''
25.5063 	EXP 	window1: backgroundFit = 'none'
25.5066 	EXP 	window1: mouseVisible = True
25.5068 	EXP 	window1: mouseVisible = True
25.5094 	EXP 	window1: mouseVisible = True
25.5104 	EXP 	window1: mouseVisible = True
25.5315 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5347 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5381 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5421 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5458 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5487 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5519 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5561 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5584 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5608 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5641 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5709 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5743 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5772 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5805 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5837 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5865 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5894 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5936 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5961 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.5965 	DEBUG 	Uploading Texture Font fontname to graphics card
25.6157 	DEBUG 	Upload of Texture Font fontname complete
25.6182 	EXP 	window1: mouseVisible = True
25.6184 	EXP 	window1: mouseVisible = True
25.6194 	EXP 	window1: mouseVisible = True
25.6210 	EXP 	window1: mouseVisible = True
25.6419 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.6456 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.6495 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
25.6499 	DEBUG 	Uploading Texture Font fontname to graphics card
25.6659 	DEBUG 	Upload of Texture Font fontname complete
25.6706 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
25.6707 	EXP 	window1: recordFrameIntervals = False
25.8597 	EXP 	window1: recordFrameIntervals = True
25.9735 	WARNING 	t of last frame was 47.47ms (=1/21)
26.1426 	EXP 	Screen (0) actual frame rate measured at 59.25Hz
26.1427 	EXP 	window1: recordFrameIntervals = False
26.1428 	EXP 	window1: mouseVisible = False
26.1435 	EXP 	window1: mouseVisible = True
26.1438 	EXP 	window1: mouseVisible = True
26.1448 	EXP 	window1: mouseVisible = True
26.1457 	EXP 	window1: mouseVisible = True
26.1651 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1678 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1714 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1757 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1798 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1839 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1867 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1904 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1948 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1986 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
26.1991 	DEBUG 	Uploading Texture Font fontname to graphics card
26.2161 	DEBUG 	Upload of Texture Font fontname complete
26.2186 	EXP 	window1: mouseVisible = True
26.2189 	EXP 	window1: mouseVisible = True
26.2201 	EXP 	window1: mouseVisible = True
26.2210 	EXP 	window1: mouseVisible = True
26.2855 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
30.1248 	INFO 	keyboard.Keyboard is using iohub backend.
30.1249 	EXP 	ArchivoPrueba: status = STARTED
30.1252 	EXP 	window1: mouseVisible = True
30.2513 	EXP 	Created introducción = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='introducción', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
30.2514 	EXP 	window1: mouseVisible = True
30.2516 	EXP 	window1: mouseVisible = True
30.2536 	EXP 	Created CondicionOff = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='CondicionOff', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.2539 	EXP 	window1: mouseVisible = True
30.2572 	EXP 	Created CondicionOn = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='CondicionOn', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
30.2574 	EXP 	window1: mouseVisible = True
30.2593 	EXP 	Created FinPrueba = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='FinPrueba', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0440 	EXP 	introducción: autoDraw = True
1.6683 	DATA 	Mouse: Left button down, pos=(411,505)
1.6784 	DEBUG 	Read excel file with openpyxl: CondicionesExperimento.xlsx
1.6797 	EXP 	Imported CondicionesExperimento.xlsx as conditions, 20 conditions, 3 params
1.6804 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
1.6807 	EXP 	New trial (rep=0, index=0): {'PreguntaOff': '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?', 'PreguntaOn': 1, 'Colors': 'green'}
1.7090 	EXP 	introducción: autoDraw = False
1.7090 	EXP 	CondicionOff: height = 0.05000000000000001
1.7090 	EXP 	CondicionOff: height = 0.05000000000000001
1.7090 	EXP 	CondicionOff: height = 0.05000000000000001
1.7090 	EXP 	CondicionOff: text = '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?'
1.7090 	EXP 	CondicionOff: autoDraw = True
1.8867 	DATA 	Mouse:  Left button up, pos=(411,505)
2.6913 	DEBUG 	Read excel file with openpyxl: CondicionesExperimento.xlsx
2.6931 	EXP 	Imported CondicionesExperimento.xlsx as conditions, 20 conditions, 3 params
2.6938 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
2.6941 	EXP 	New trial (rep=0, index=0): {'PreguntaOff': '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?', 'PreguntaOn': 1, 'Colors': 'green'}
2.7247 	EXP 	CondicionOff: autoDraw = False
2.7247 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: green, alpha=1.0>
2.7247 	EXP 	CondicionOn: height = 0.10000000000000002
2.7247 	EXP 	CondicionOn: height = 0.10000000000000002
2.7247 	EXP 	CondicionOn: height = 0.10000000000000002
2.7247 	EXP 	CondicionOn: text = 1
2.7247 	EXP 	CondicionOn: autoDraw = True
2.7831 	EXP 	New trial (rep=0, index=1): {'PreguntaOff': '¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?', 'PreguntaOn': 3, 'Colors': 'red'}
2.8077 	EXP 	CondicionOn: autoDraw = False
2.8077 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: red, alpha=1.0>
2.8077 	EXP 	CondicionOn: height = 0.10000000000000002
2.8077 	EXP 	CondicionOn: height = 0.10000000000000002
2.8077 	EXP 	CondicionOn: height = 0.10000000000000002
2.8077 	EXP 	CondicionOn: text = 3
2.8077 	EXP 	CondicionOn: autoDraw = True
2.8832 	EXP 	New trial (rep=0, index=2): {'PreguntaOff': '¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?', 'PreguntaOn': 5, 'Colors': 'white'}
2.9077 	EXP 	CondicionOn: autoDraw = False
2.9077 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: white, alpha=1.0>
2.9077 	EXP 	CondicionOn: height = 0.10000000000000002
2.9077 	EXP 	CondicionOn: height = 0.10000000000000002
2.9077 	EXP 	CondicionOn: height = 0.10000000000000002
2.9077 	EXP 	CondicionOn: text = 5
2.9077 	EXP 	CondicionOn: autoDraw = True
2.9829 	EXP 	New trial (rep=0, index=3): {'PreguntaOff': '¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?', 'PreguntaOn': 7, 'Colors': 'blue'}
3.0075 	EXP 	CondicionOn: autoDraw = False
3.0075 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
3.0075 	EXP 	CondicionOn: height = 0.10000000000000002
3.0075 	EXP 	CondicionOn: height = 0.10000000000000002
3.0075 	EXP 	CondicionOn: height = 0.10000000000000002
3.0075 	EXP 	CondicionOn: text = 7
3.0075 	EXP 	CondicionOn: autoDraw = True
3.0835 	EXP 	New trial (rep=0, index=4): {'PreguntaOff': ' ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?', 'PreguntaOn': 9, 'Colors': 'yellow'}
3.1076 	EXP 	CondicionOn: autoDraw = False
3.1076 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
3.1076 	EXP 	CondicionOn: height = 0.10000000000000002
3.1076 	EXP 	CondicionOn: height = 0.10000000000000002
3.1076 	EXP 	CondicionOn: height = 0.10000000000000002
3.1076 	EXP 	CondicionOn: text = 9
3.1076 	EXP 	CondicionOn: autoDraw = True
3.1826 	EXP 	New trial (rep=0, index=5): {'PreguntaOff': '¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?', 'PreguntaOn': 11, 'Colors': 'orange'}
3.2093 	EXP 	CondicionOn: autoDraw = False
3.2093 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
3.2093 	EXP 	CondicionOn: height = 0.10000000000000002
3.2093 	EXP 	CondicionOn: height = 0.10000000000000002
3.2093 	EXP 	CondicionOn: height = 0.10000000000000002
3.2093 	EXP 	CondicionOn: text = 11
3.2093 	EXP 	CondicionOn: autoDraw = True
3.2829 	EXP 	New trial (rep=0, index=6): {'PreguntaOff': '¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?', 'PreguntaOn': 13, 'Colors': 'brown'}
3.3093 	EXP 	CondicionOn: autoDraw = False
3.3093 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: brown, alpha=1.0>
3.3093 	EXP 	CondicionOn: height = 0.10000000000000002
3.3093 	EXP 	CondicionOn: height = 0.10000000000000002
3.3093 	EXP 	CondicionOn: height = 0.10000000000000002
3.3093 	EXP 	CondicionOn: text = 13
3.3093 	EXP 	CondicionOn: autoDraw = True
3.3828 	EXP 	New trial (rep=0, index=7): {'PreguntaOff': '¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?', 'PreguntaOn': 15, 'Colors': 'purple'}
3.4093 	EXP 	CondicionOn: autoDraw = False
