PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,29,brown,0,2,2,2,0,14,14,14,10.103500899998835,,,,,,,,,,,,,,,10.07685009999841,10.103500899998835,10.177562199998647,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,31,purple,0,2,2,2,0,15,15,15,10.203406299999187,,,,,,,,,,,,,,,10.177900499998941,10.203406299999187,10.27655809999851,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,33,green,0,2,2,2,0,16,16,16,10.30350389999876,,,,,,,,,,,,,,,10.27686679999897,10.30350389999876,10.375988199999483,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,35,red,0,2,2,2,0,17,17,17,10.403103299999202,,,,,,,,,,,,,,,10.376306699999986,10.403103299999202,10.476381099999344,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,37,white,0,2,2,2,0,18,18,18,10.50296789999993,,,,,,,,,,,,,,,10.476736699998582,10.50296789999993,10.575887899998634,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,39,blue,0,2,2,2,0,19,19,19,10.602860099999816,,,,,,,,,,,,,,,10.576189199999135,10.602860099999816,10.675936399999046,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,3,3,3,0,0,0,0,11.70177589999912,,,,,,,,,,,,10.676254699999845,10.701038399998652,11.675378099998852,11.686167299998488,11.70177589999912,11.77556469999945,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,3,3,3,0,1,1,1,11.801742999999988,,,,,,,,,,,,,,,11.775909399999364,11.801742999999988,11.874682299998312,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,3,3,3,0,2,2,2,11.901578199998767,,,,,,,,,,,,,,,11.875042499999836,11.901578199998767,11.974617099998795,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,3,3,3,0,3,3,3,12.001560899998367,,,,,,,,,,,,,,,11.974987599998713,12.001560899998367,12.074572999999873,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,3,3,3,0,4,4,4,12.101591599999665,,,,,,,,,,,,,,,12.074940499998775,12.101591599999665,12.174454799998784,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,3,3,3,0,5,5,5,12.201445699998658,,,,,,,,,,,,,,,12.17477179999878,12.201445699998658,12.274529699998311,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,3,3,3,0,6,6,6,12.30132709999998,,,,,,,,,,,,,,,12.274801599998682,12.30132709999998,12.374151999998503,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,3,3,3,0,7,7,7,12.40151109999897,,,,,,,,,,,,,,,12.374445299999934,12.40151109999897,12.475387299999056,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,3,3,3,0,8,8,8,12.500920399999814,,,,,,,,,,,,,,,12.475657899998623,12.500920399999814,12.575016499999037,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,3,3,3,0,9,9,9,12.600917999998273,,,,,,,,,,,,,,,12.575330899999244,12.600917999998273,12.674583899999561,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,21,white,0,3,3,3,0,10,10,10,12.701105299998744,,,,,,,,,,,,,,,12.674866999999722,12.701105299998744,12.774391199998718,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,23,blue,0,3,3,3,0,11,11,11,12.800812899999073,,,,,,,,,,,,,,,12.77466370000002,12.800812899999073,12.873789899998883,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,25,yellow,0,3,3,3,0,12,12,12,12.90103629999976,,,,,,,,,,,,,,,12.874171899999055,12.90103629999976,12.973922999999559,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,27,orange,0,3,3,3,0,13,13,13,13.00074339999992,,,,,,,,,,,,,,,12.974241299998539,13.00074339999992,13.073743299999478,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,29,brown,0,3,3,3,0,14,14,14,13.10061339999993,,,,,,,,,,,,,,,13.074121799998466,13.10061339999993,13.173627399999532,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,31,purple,0,3,3,3,0,15,15,15,13.200821099999303,,,,,,,,,,,,,,,13.174006699999154,13.200821099999303,13.273962699999174,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,33,green,0,3,3,3,0,16,16,16,13.300504399998317,,,,,,,,,,,,,,,13.274272899998323,13.300504399998317,13.375131199998577,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,35,red,0,3,3,3,0,17,17,17,13.400261399998271,,,,,,,,,,,,,,,13.37552979999964,13.400261399998271,13.471246099999917,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,37,white,0,3,3,3,0,18,18,18,13.499739199998658,,,,,,,,,,,,,,,13.471677899999122,13.499739199998658,13.578108099998644,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
None,39,blue,0,3,3,3,0,19,19,19,13.599951999998666,,,,,,,,,,,,,,,13.57874399999855,13.599951999998666,13.671147499999279,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,4,4,4,0,0,0,0,14.699154299998554,,,,,,,,,,,,13.671498299998348,13.698562699999457,14.672442299999602,14.683601499998986,14.699154299998554,14.77336429999923,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,4,4,4,0,1,1,1,14.798977799999193,,,,,,,,,,,,,,,14.773690799998803,14.798977799999193,14.872345699999642,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,4,4,4,0,2,2,2,14.899160499999198,,,,,,,,,,,,,,,14.872661899999002,14.899160499999198,14.972724299999754,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,4,4,4,0,3,3,3,14.999053199999253,,,,,,,,,,,,,,,14.973066499998822,14.999053199999253,15.071793899998738,584891,001,2024-04-28_12h05.51.758,ArchivoPrueba,2024.1.1,None,2024-04-28 12h06.14.539787 -0500,
