21.9363 	EXP 	Created CondicionOff = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='CondicionOff', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.9366 	EXP 	window1: mouseVisible = True
21.9413 	EXP 	Created CondicionOn = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='CondicionOn', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
21.9416 	EXP 	window1: mouseVisible = True
21.9449 	EXP 	Created FinPrueba = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='FinPrueba', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0772 	EXP 	introducción: autoDraw = True
2.3236 	DATA 	Mouse: Left button down, pos=(408,516)
2.3488 	DEBUG 	Read excel file with openpyxl: CondicionesExperimento.xlsx
2.3530 	EXP 	Imported CondicionesExperimento.xlsx as conditions, 20 conditions, 3 params
2.3550 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
2.3561 	EXP 	New trial (rep=0, index=0): {'PreguntaOff': '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?', 'PreguntaOn': 1, 'Colors': 'green'}
2.4085 	EXP 	introducción: autoDraw = False
2.4085 	EXP 	CondicionOff: height = 0.05000000000000001
2.4085 	EXP 	CondicionOff: height = 0.05000000000000001
2.4085 	EXP 	CondicionOff: height = 0.05000000000000001
2.4085 	EXP 	CondicionOff: text = '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?'
2.4085 	EXP 	CondicionOff: autoDraw = True
2.5639 	DATA 	Mouse:  Left button up, pos=(408,516)
3.3751 	DEBUG 	Read excel file with openpyxl: CondicionesExperimento.xlsx
3.3808 	EXP 	Imported CondicionesExperimento.xlsx as conditions, 20 conditions, 3 params
3.3829 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
3.3837 	EXP 	New trial (rep=0, index=0): {'PreguntaOff': '¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?', 'PreguntaOn': 1, 'Colors': 'green'}
3.4242 	EXP 	CondicionOff: autoDraw = False
3.4242 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: green, alpha=1.0>
3.4242 	EXP 	CondicionOn: height = 0.10000000000000002
3.4242 	EXP 	CondicionOn: height = 0.10000000000000002
3.4242 	EXP 	CondicionOn: height = 0.10000000000000002
3.4242 	EXP 	CondicionOn: text = 1
3.4242 	EXP 	CondicionOn: autoDraw = True
3.4361 	EXP 	New trial (rep=0, index=1): {'PreguntaOff': '¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?', 'PreguntaOn': 3, 'Colors': 'red'}
3.4754 	EXP 	CondicionOn: autoDraw = False
3.4754 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.4754 	EXP 	CondicionOn: height = 0.10000000000000002
3.4754 	EXP 	CondicionOn: height = 0.10000000000000002
3.4754 	EXP 	CondicionOn: height = 0.10000000000000002
3.4754 	EXP 	CondicionOn: text = 3
3.4754 	EXP 	CondicionOn: autoDraw = True
3.5579 	EXP 	New trial (rep=0, index=2): {'PreguntaOff': '¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?', 'PreguntaOn': 5, 'Colors': 'white'}
3.5914 	EXP 	CondicionOn: autoDraw = False
3.5914 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: white, alpha=1.0>
3.5914 	EXP 	CondicionOn: height = 0.10000000000000002
3.5914 	EXP 	CondicionOn: height = 0.10000000000000002
3.5914 	EXP 	CondicionOn: height = 0.10000000000000002
3.5914 	EXP 	CondicionOn: text = 5
3.5914 	EXP 	CondicionOn: autoDraw = True
3.6415 	EXP 	New trial (rep=0, index=3): {'PreguntaOff': '¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?', 'PreguntaOn': 7, 'Colors': 'blue'}
3.6743 	EXP 	CondicionOn: autoDraw = False
3.6743 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
3.6743 	EXP 	CondicionOn: height = 0.10000000000000002
3.6743 	EXP 	CondicionOn: height = 0.10000000000000002
3.6743 	EXP 	CondicionOn: height = 0.10000000000000002
3.6743 	EXP 	CondicionOn: text = 7
3.6743 	EXP 	CondicionOn: autoDraw = True
3.7569 	EXP 	New trial (rep=0, index=4): {'PreguntaOff': ' ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?', 'PreguntaOn': 9, 'Colors': 'yellow'}
3.7911 	EXP 	CondicionOn: autoDraw = False
3.7911 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: yellow, alpha=1.0>
3.7911 	EXP 	CondicionOn: height = 0.10000000000000002
3.7911 	EXP 	CondicionOn: height = 0.10000000000000002
3.7911 	EXP 	CondicionOn: height = 0.10000000000000002
3.7911 	EXP 	CondicionOn: text = 9
3.7911 	EXP 	CondicionOn: autoDraw = True
3.8417 	EXP 	New trial (rep=0, index=5): {'PreguntaOff': '¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?', 'PreguntaOn': 11, 'Colors': 'orange'}
3.8762 	EXP 	CondicionOn: autoDraw = False
3.8762 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
3.8762 	EXP 	CondicionOn: height = 0.10000000000000002
3.8762 	EXP 	CondicionOn: height = 0.10000000000000002
3.8762 	EXP 	CondicionOn: height = 0.10000000000000002
3.8762 	EXP 	CondicionOn: text = 11
3.8762 	EXP 	CondicionOn: autoDraw = True
3.9599 	EXP 	New trial (rep=0, index=6): {'PreguntaOff': '¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?', 'PreguntaOn': 13, 'Colors': 'brown'}
3.9924 	EXP 	CondicionOn: autoDraw = False
3.9924 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: brown, alpha=1.0>
3.9924 	EXP 	CondicionOn: height = 0.10000000000000002
3.9924 	EXP 	CondicionOn: height = 0.10000000000000002
3.9924 	EXP 	CondicionOn: height = 0.10000000000000002
3.9924 	EXP 	CondicionOn: text = 13
3.9924 	EXP 	CondicionOn: autoDraw = True
4.0432 	EXP 	New trial (rep=0, index=7): {'PreguntaOff': '¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?', 'PreguntaOn': 15, 'Colors': 'purple'}
4.0756 	EXP 	CondicionOn: autoDraw = False
4.0756 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
4.0756 	EXP 	CondicionOn: height = 0.10000000000000002
4.0756 	EXP 	CondicionOn: height = 0.10000000000000002
4.0756 	EXP 	CondicionOn: height = 0.10000000000000002
4.0756 	EXP 	CondicionOn: text = 15
4.0756 	EXP 	CondicionOn: autoDraw = True
4.1551 	EXP 	New trial (rep=0, index=8): {'PreguntaOff': ' ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?', 'PreguntaOn': 17, 'Colors': 'green'}
4.1919 	EXP 	CondicionOn: autoDraw = False
4.1919 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: green, alpha=1.0>
4.1919 	EXP 	CondicionOn: height = 0.10000000000000002
4.1919 	EXP 	CondicionOn: height = 0.10000000000000002
4.1919 	EXP 	CondicionOn: height = 0.10000000000000002
4.1919 	EXP 	CondicionOn: text = 17
4.1919 	EXP 	CondicionOn: autoDraw = True
4.2405 	EXP 	New trial (rep=0, index=9): {'PreguntaOff': '¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?', 'PreguntaOn': 19, 'Colors': 'red'}
4.2754 	EXP 	CondicionOn: autoDraw = False
4.2754 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.2754 	EXP 	CondicionOn: height = 0.10000000000000002
4.2754 	EXP 	CondicionOn: height = 0.10000000000000002
4.2754 	EXP 	CondicionOn: height = 0.10000000000000002
4.2754 	EXP 	CondicionOn: text = 19
4.2754 	EXP 	CondicionOn: autoDraw = True
4.3586 	EXP 	New trial (rep=0, index=10): {'PreguntaOff': None, 'PreguntaOn': 21, 'Colors': 'white'}
4.3904 	EXP 	CondicionOn: autoDraw = False
4.3904 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: white, alpha=1.0>
4.3904 	EXP 	CondicionOn: height = 0.10000000000000002
4.3904 	EXP 	CondicionOn: height = 0.10000000000000002
4.3904 	EXP 	CondicionOn: height = 0.10000000000000002
4.3904 	EXP 	CondicionOn: text = 21
4.3904 	EXP 	CondicionOn: autoDraw = True
4.4399 	EXP 	New trial (rep=0, index=11): {'PreguntaOff': None, 'PreguntaOn': 23, 'Colors': 'blue'}
4.4761 	EXP 	CondicionOn: autoDraw = False
4.4761 	EXP 	CondicionOn: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
