PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,23,blue,0,3,3,3,0,11,11,11,164.77160940000067,,,,,,,,,,,,,,,164.73958870000024,164.77160940000067,165.71823310000036,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,25,yellow,0,3,3,3,0,12,12,12,165.75407239999913,,,,,,,,,,,,,,,165.7197111000005,165.75407239999913,166.73432850000063,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,27,orange,0,3,3,3,0,13,13,13,166.76995480000005,,,,,,,,,,,,,,,166.73554779999904,166.76995480000005,167.7088691000008,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,29,brown,0,3,3,3,0,14,14,14,167.7515655999996,,,,,,,,,,,,,,,167.71007239999926,167.7515655999996,168.71770640000068,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,31,purple,0,3,3,3,0,15,15,15,168.7516214999996,,,,,,,,,,,,,,,168.71888430000035,168.7516214999996,169.73354029999973,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,33,green,0,3,3,3,0,16,16,16,169.76717180000014,,,,,,,,,,,,,,,169.73489309999968,169.76717180000014,170.71292580000045,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,35,red,0,3,3,3,0,17,17,17,170.74977089999993,,,,,,,,,,,,,,,170.71421679999912,170.74977089999993,171.7370405999991,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,37,white,0,3,3,3,0,18,18,18,171.7658133999994,,,,,,,,,,,,,,,171.73866260000068,171.7658133999994,172.7110630999996,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
None,39,blue,0,3,3,3,0,19,19,19,172.74817900000016,,,,,,,,,,,,,,,172.7122593999993,172.74817900000016,173.70839840000008,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,4,4,4,0,0,0,0,193.79629279999972,,,,,,,,,,,,173.71007540000028,173.76271590000033,193.7300135000005,193.77483159999974,193.79629279999972,194.70705970000017,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,4,4,4,0,1,1,1,194.74539809999987,,,,,,,,,,,,,,,194.70884269999988,194.74539809999987,195.71040539999922,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,4,4,4,0,2,2,2,195.7443992999997,,,,,,,,,,,,,,,195.7115002999999,195.7443992999997,196.7244494000006,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,4,4,4,0,3,3,3,196.7603966000006,,,,,,,,,,,,,,,196.72556369999984,196.7603966000006,197.72445899999911,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,4,4,4,0,4,4,4,197.75992100000076,,,,,,,,,,,,,,,197.72656900000038,197.75992100000076,198.70853829999942,024780,001,2024-04-28_13h53.14.781,ArchivoPrueba,2024.1.1,None,2024-04-28 13h53.28.526944 -0500,
