PreguntaOn,PreguntaOff,Colors,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,On.started,CondicionOn.started,On.stopped,Off.started,CondicionOff.started,Off.stopped,On1.started,text.started,On1.stopped,On2.started,text_2.started,On2.stopped,On3.started,text_3.started,On3.stopped,On4.started,text_4.started,On4.stopped,On5.started,text_5.started,On5.stopped,On6.started,text_6.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
None,27,orange,,,,,,,,,0,13,13,13,,,,,,,,,,,,,128.41632600000048,,,,,,,,,,,,,,,128.3895872000012,128.41632600000048,129.38960450000013,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,29,brown,,,,,,,,,0,14,14,14,,,,,,,,,,,,,129.41813449999972,,,,,,,,,,,,,,,129.3899805000001,129.41813449999972,130.3858562000005,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,31,purple,,,,,,,,,0,15,15,15,,,,,,,,,,,,,130.41512140000123,,,,,,,,,,,,,,,130.38611730000048,130.41512140000123,131.3847454000006,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,33,green,,,,,,,,,0,16,16,16,,,,,,,,,,,,,131.41387329999998,,,,,,,,,,,,,,,131.38501130000077,131.41387329999998,132.38408909999998,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,35,red,,,,,,,,,0,17,17,17,,,,,,,,,,,,,132.41324480000003,,,,,,,,,,,,,,,132.38438719999976,132.41324480000003,133.38277689999995,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,37,white,,,,,,,,,0,18,18,18,,,,,,,,,,,,,133.41211710000061,,,,,,,,,,,,,,,133.383089500001,133.41211710000061,134.3832510000011,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,39,blue,,,,,,,,,0,19,19,19,,,,,,,,,,,,,134.4119728000005,,,,,,,,,,,,,,,134.3835104000009,134.4119728000005,135.38104910000038,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.38112739999997,135.39459270000043,155.38021610000033,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,,,,,,,,,,,,,0,0,0,0,,,,,,,,,155.40947250000136,,,,,,,,,,,,,,,155.3903338,155.40947250000136,156.37970020000103,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,,,,,,,,,,,,,0,1,1,1,,,,,,,,,156.4090756000005,,,,,,,,,,,,,,,156.37996779999958,156.4090756000005,157.37891579999996,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,,,,,,,,,,,,,0,2,2,2,,,,,,,,,157.40799069999957,,,,,,,,,,,,,,,157.37921020000067,157.40799069999957,158.37761880000107,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,,,,,,,,,,,,,0,3,3,3,,,,,,,,,158.40688190000037,,,,,,,,,,,,,,,158.37790789999963,158.40688190000037,159.37739130000045,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,,,,,,,,,,,,,0,4,4,4,,,,,,,,,159.40638279999985,,,,,,,,,,,,,,,159.37776190000113,159.40638279999985,160.37730890000057,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,,,,,,,,,,,,,0,5,5,5,,,,,,,,,160.40527269999984,,,,,,,,,,,,,,,160.37767030000032,160.40527269999984,161.37534250000135,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,,,,,,,,,,,,,0,6,6,6,,,,,,,,,161.4043373000004,,,,,,,,,,,,,,,161.37560750000011,161.4043373000004,162.37619310000082,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,,,,,,,,,,,,,0,7,7,7,,,,,,,,,162.40379670000038,,,,,,,,,,,,,,,162.37651870000082,162.40379670000038,163.37413809999998,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,,,,,,,,,,,,,0,8,8,8,,,,,,,,,163.40243519999967,,,,,,,,,,,,,,,163.374509700001,163.40243519999967,164.38844120000067,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,,,,,,,,,,,,,0,9,9,9,,,,,,,,,164.41136300000107,,,,,,,,,,,,,,,164.38872420000007,164.41136300000107,165.39911500000017,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,21,white,,,,,,,,,,,,,0,10,10,10,,,,,,,,,165.42773900000066,,,,,,,,,,,,,,,165.39942540000084,165.42773900000066,166.39713959999972,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,23,blue,,,,,,,,,,,,,0,11,11,11,,,,,,,,,166.41434020000088,,,,,,,,,,,,,,,166.3975045999996,166.41434020000088,167.38872249999986,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,25,yellow,,,,,,,,,,,,,0,12,12,12,,,,,,,,,167.41560449999997,,,,,,,,,,,,,,,167.38909870000134,167.41560449999997,168.3848936000013,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,27,orange,,,,,,,,,,,,,0,13,13,13,,,,,,,,,168.41391850000036,,,,,,,,,,,,,,,168.38516490000075,168.41391850000036,169.3794506000013,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,29,brown,,,,,,,,,,,,,0,14,14,14,,,,,,,,,169.39655959999982,,,,,,,,,,,,,,,169.3797814999998,169.39655959999982,170.3939891000009,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,31,purple,,,,,,,,,,,,,0,15,15,15,,,,,,,,,170.4112709000001,,,,,,,,,,,,,,,170.39452640000127,170.4112709000001,171.3784983000005,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,33,green,,,,,,,,,,,,,0,16,16,16,,,,,,,,,171.42011960000127,,,,,,,,,,,,,,,171.37917870000092,171.42011960000127,172.3830822,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,35,red,,,,,,,,,,,,,0,17,17,17,,,,,,,,,172.4124350000002,,,,,,,,,,,,,,,172.38334750000104,172.4124350000002,173.39080000000104,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,37,white,,,,,,,,,,,,,0,18,18,18,,,,,,,,,173.41340870000022,,,,,,,,,,,,,,,173.391111500001,173.41340870000022,174.37905520000095,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,39,blue,,,,,,,,,,,,,0,19,19,19,,,,,,,,,174.4197519999998,,,,,,,,,,,,,,,174.37940300000082,174.4197519999998,175.3927629000009,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.39285430000018,175.4100113000004,195.37876359999973,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,,,,,,,,,,,,,,,,,0,0,0,0,,,,,195.40839369999958,,,,,,,,,,,,,,,195.3922629000008,195.40839369999958,196.38210590000017,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,,,,,,,,,,,,,,,,,0,1,1,1,,,,,196.40771140000106,,,,,,,,,,,,,,,196.38308359999974,196.40771140000106,197.39376730000004,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,,,,,,,,,,,,,,,,,0,2,2,2,,,,,197.42349149999973,,,,,,,,,,,,,,,197.3940616,197.42349149999973,198.37649630000124,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,,,,,,,,,,,,,,,,,0,3,3,3,,,,,198.40602730000137,,,,,,,,,,,,,,,198.37678360000064,198.40602730000137,199.3797314000003,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,,,,,,,,,,,,,,,,,0,4,4,4,,,,,199.40551539999979,,,,,,,,,,,,,,,199.38029590000042,199.40551539999979,200.3916373000011,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,,,,,,,,,,,,,,,,,0,5,5,5,,,,,200.42082219999975,,,,,,,,,,,,,,,200.3919007000004,200.42082219999975,201.37442510000074,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,,,,,,,,,,,,,,,,,0,6,6,6,,,,,201.40340790000118,,,,,,,,,,,,,,,201.37471030000052,201.40340790000118,202.37658790000023,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,,,,,,,,,,,,,,,,,0,7,7,7,,,,,202.40263229999982,,,,,,,,,,,,,,,202.37690450000082,202.40263229999982,203.3763583,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,,,,,,,,,,,,,,,,,0,8,8,8,,,,,203.40165850000085,,,,,,,,,,,,,,,203.37693870000112,203.40165850000085,204.38752360000035,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,,,,,,,,,,,,,,,,,0,9,9,9,,,,,204.4174253000001,,,,,,,,,,,,,,,204.38782420000098,204.4174253000001,205.39053100000092,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,21,white,,,,,,,,,,,,,,,,,0,10,10,10,,,,,205.4167647000013,,,,,,,,,,,,,,,205.39079310000125,205.4167647000013,206.373168600001,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,23,blue,,,,,,,,,,,,,,,,,0,11,11,11,,,,,206.39864080000007,,,,,,,,,,,,,,,206.37352029999965,206.39864080000007,207.38918310000008,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,25,yellow,,,,,,,,,,,,,,,,,0,12,12,12,,,,,207.4147780000003,,,,,,,,,,,,,,,207.3897624000001,207.4147780000003,208.38472440000078,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,27,orange,,,,,,,,,,,,,,,,,0,13,13,13,,,,,208.41389470000104,,,,,,,,,,,,,,,208.38499589999992,208.41389470000104,209.3871452000003,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,29,brown,,,,,,,,,,,,,,,,,0,14,14,14,,,,,209.4129563000006,,,,,,,,,,,,,,,209.38741240000127,209.4129563000006,210.38760700000057,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,31,purple,,,,,,,,,,,,,,,,,0,15,15,15,,,,,210.41226650000135,,,,,,,,,,,,,,,210.38829749999968,210.41226650000135,211.38576439999997,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,33,green,,,,,,,,,,,,,,,,,0,16,16,16,,,,,211.41126600000098,,,,,,,,,,,,,,,211.38624979999986,211.41126600000098,212.3814020000009,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,35,red,,,,,,,,,,,,,,,,,0,17,17,17,,,,,212.41059570000107,,,,,,,,,,,,,,,212.38175410000076,212.41059570000107,213.38569960000132,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,37,white,,,,,,,,,,,,,,,,,0,18,18,18,,,,,213.40979160000097,,,,,,,,,,,,,,,213.38691400000062,213.40979160000097,214.3826855999996,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,39,blue,,,,,,,,,,,,,,,,,0,19,19,19,,,,,214.4087271999997,,,,,,,,,,,,,,,214.38294850000057,214.4087271999997,215.39583529999982,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.3959321000002,215.41274090000115,235.3772022000012,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,,,,,,,,,,,,,,,,,,,,,0,0,0,0,235.43251670000063,,,,,,,,,,,,,,,235.39949700000034,235.43251670000063,236.37931480000043,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,,,,,,,,,,,,,,,,,,,,,0,1,1,1,236.41480349999983,,,,,,,,,,,,,,,236.37976700000036,236.41480349999983,237.37654459999976,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,,,,,,,,,,,,,,,,,,,,,0,2,2,2,237.40274740000132,,,,,,,,,,,,,,,237.37685200000124,237.40274740000132,238.37584080000124,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,,,,,,,,,,,,,,,,,,,,,0,3,3,3,238.40269780000017,,,,,,,,,,,,,,,238.37616610000077,238.40269780000017,239.38928010000018,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,,,,,,,,,,,,,,,,,,,,,0,4,4,4,239.41913060000115,,,,,,,,,,,,,,,239.38958920000005,239.41913060000115,240.38945890000105,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,,,,,,,,,,,,,,,,,,,,,0,5,5,5,240.41943320000064,,,,,,,,,,,,,,,240.38975580000078,240.41943320000064,241.37267950000023,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,,,,,,,,,,,,,,,,,,,,,0,6,6,6,241.40341369999987,,,,,,,,,,,,,,,241.37299630000052,241.40341369999987,242.37459070000114,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,,,,,,,,,,,,,,,,,,,,,0,7,7,7,242.424971800001,,,,,,,,,,,,,,,242.3750868999996,242.424971800001,243.37410629999977,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,,,,,,,,,,,,,,,,,,,,,0,8,8,8,243.39868360000037,,,,,,,,,,,,,,,243.3744815000009,243.39868360000037,244.37783520000085,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,,,,,,,,,,,,,,,,,,,,,0,9,9,9,244.43492460000016,,,,,,,,,,,,,,,244.37855200000013,244.43492460000016,245.38621440000134,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,21,white,,,,,,,,,,,,,,,,,,,,,0,10,10,10,245.4146450999997,,,,,,,,,,,,,,,245.38651110000137,245.4146450999997,246.4009395000012,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,23,blue,,,,,,,,,,,,,,,,,,,,,0,11,11,11,246.43079829999988,,,,,,,,,,,,,,,246.40125070000067,246.43079829999988,247.383333400001,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,25,yellow,,,,,,,,,,,,,,,,,,,,,0,12,12,12,247.41337879999992,,,,,,,,,,,,,,,247.38363130000107,247.41337879999992,248.39900620000117,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,27,orange,,,,,,,,,,,,,,,,,,,,,0,13,13,13,248.42851990000054,,,,,,,,,,,,,,,248.39929810000103,248.42851990000054,249.38753309999993,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,29,brown,,,,,,,,,,,,,,,,,,,,,0,14,14,14,249.45487219999995,,,,,,,,,,,,,,,249.38851129999966,249.45487219999995,250.38034420000076,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,31,purple,,,,,,,,,,,,,,,,,,,,,0,15,15,15,250.41638039999998,,,,,,,,,,,,,,,250.3806629999999,250.41638039999998,251.3791082000007,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,33,green,,,,,,,,,,,,,,,,,,,,,0,16,16,16,251.40768610000123,,,,,,,,,,,,,,,251.37940610000078,251.40768610000123,252.38087079999968,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,35,red,,,,,,,,,,,,,,,,,,,,,0,17,17,17,252.40711720000036,,,,,,,,,,,,,,,252.38119370000095,252.40711720000036,253.37978140000087,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,37,white,,,,,,,,,,,,,,,,,,,,,0,18,18,18,253.40638790000048,,,,,,,,,,,,,,,253.3800865000012,253.40638790000048,254.37747310000123,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
None,39,blue,,,,,,,,,,,,,,,,,,,,,0,19,19,19,254.40604630000053,,,,,,,,,,,,,,,254.37784199999987,254.40604630000053,255.38036610000017,,,,,,,,,,,,,,,,,,293388,001,2024-04-30_18h07.01.763,ArchivoPrueba,2024.1.1,None,2024-04-30 18h07.13.339232 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.3804309999996,255.40594299999975,,,,,,,,
