PreguntaOff,PreguntaOn,Colors,Prueba.thisRepN,Prueba.thisTrialN,Prueba.thisN,Prueba.thisIndex,RepeticionOn.thisRepN,RepeticionOn.thisTrialN,RepeticionOn.thisN,RepeticionOn.thisIndex,thisRow.t,notes,introducción_3.started,introducción.started,mouse.started,introducción_3.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Off.started,CondicionOff.started,Off.stopped,On.started,CondicionOn.started,On.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,7,7,7,0,5,5,5,23.60391879999952,,,,,,,,,,,,,,,23.577184800000396,23.60391879999952,23.676582500000222,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,7,7,7,0,6,6,6,23.703466599999956,,,,,,,,,,,,,,,23.676870999999664,23.703466599999956,23.776492799999687,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,0,7,7,7,23.80337789999976,,,,,,,,,,,,,,,23.776783900000737,23.80337789999976,23.87706529999923,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,7,7,7,0,8,8,8,23.903384799999913,,,,,,,,,,,,,,,23.877358300000196,23.903384799999913,23.977573399999528,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,7,7,7,0,9,9,9,24.003281999999672,,,,,,,,,,,,,,,23.977871200000664,24.003281999999672,24.076412399999754,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,21,white,0,7,7,7,0,10,10,10,24.103435799999716,,,,,,,,,,,,,,,24.076760800000557,24.103435799999716,24.17687449999903,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,23,blue,0,7,7,7,0,11,11,11,24.20309730000008,,,,,,,,,,,,,,,24.17714479999995,24.20309730000008,24.276415399999678,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,25,yellow,0,7,7,7,0,12,12,12,24.30332660000022,,,,,,,,,,,,,,,24.276772499999424,24.30332660000022,24.37651310000001,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,27,orange,0,7,7,7,0,13,13,13,24.40308189999996,,,,,,,,,,,,,,,24.376804999999877,24.40308189999996,24.47594179999942,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,29,brown,0,7,7,7,0,14,14,14,24.503138000000035,,,,,,,,,,,,,,,24.476262099999076,24.503138000000035,24.576249199999438,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,31,purple,0,7,7,7,0,15,15,15,24.60316050000074,,,,,,,,,,,,,,,24.57657499999914,24.60316050000074,24.676066199999696,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,33,green,0,7,7,7,0,16,16,16,24.703016199999183,,,,,,,,,,,,,,,24.67636499999935,24.703016199999183,24.77582219999931,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,35,red,0,7,7,7,0,17,17,17,24.802737800000614,,,,,,,,,,,,,,,24.776174999999057,24.802737800000614,24.87602700000025,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,37,white,0,7,7,7,0,18,18,18,24.90277579999929,,,,,,,,,,,,,,,24.8763042999999,24.90277579999929,24.976132899999357,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,39,blue,0,7,7,7,0,19,19,19,25.002344500000618,,,,,,,,,,,,,,,24.97643959999914,25.002344500000618,25.076334999999744,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,8,8,8,0,0,0,0,26.10138519999964,,,,,,,,,,,,25.076800200000434,25.10079079999923,26.07512769999994,26.085274799999752,26.10138519999964,26.174597600000197,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,8,8,8,0,1,1,1,26.201355400000466,,,,,,,,,,,,,,,26.174926300000152,26.201355400000466,26.27471080000032,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,8,8,8,0,2,2,2,26.30132819999926,,,,,,,,,,,,,,,26.2749874000001,26.30132819999926,26.37453099999948,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,8,8,8,0,3,3,3,26.40133640000022,,,,,,,,,,,,,,,26.374845399999685,26.40133640000022,26.474928999999975,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,8,8,8,0,4,4,4,26.501338199999736,,,,,,,,,,,,,,,26.475201999999626,26.501338199999736,26.57455300000038,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,8,8,8,0,5,5,5,26.6012269999992,,,,,,,,,,,,,,,26.574864700000035,26.6012269999992,26.674183200000698,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,8,8,8,0,6,6,6,26.701267099999313,,,,,,,,,,,,,,,26.67453729999943,26.701267099999313,26.774159700000382,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,8,8,8,0,7,7,7,26.801092399999106,,,,,,,,,,,,,,,26.774542799999836,26.801092399999106,26.87404289999904,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,0,8,8,8,26.901046200000565,,,,,,,,,,,,,,,26.874364699999205,26.901046200000565,26.973973599999226,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,8,8,8,0,9,9,9,27.001085599998987,,,,,,,,,,,,,,,26.974275900000066,27.001085599998987,27.073563199999626,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,21,white,0,8,8,8,0,10,10,10,27.100806000000375,,,,,,,,,,,,,,,27.073868800000128,27.100806000000375,27.173652199999196,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,23,blue,0,8,8,8,0,11,11,11,27.20052989999931,,,,,,,,,,,,,,,27.173936799999865,27.20052989999931,27.273551099999167,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,25,yellow,0,8,8,8,0,12,12,12,27.300375099999656,,,,,,,,,,,,,,,27.273883600000772,27.300375099999656,27.373774399999093,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,27,orange,0,8,8,8,0,13,13,13,27.40045370000007,,,,,,,,,,,,,,,27.37404869999955,27.40045370000007,27.47347599999921,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,29,brown,0,8,8,8,0,14,14,14,27.500494199999594,,,,,,,,,,,,,,,27.47381250000035,27.500494199999594,27.57423199999903,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,31,purple,0,8,8,8,0,15,15,15,27.600304899999173,,,,,,,,,,,,,,,27.57459369999924,27.600304899999173,27.67336459999933,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,33,green,0,8,8,8,0,16,16,16,27.70023620000029,,,,,,,,,,,,,,,27.673781499999677,27.70023620000029,27.773143299998992,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,35,red,0,8,8,8,0,17,17,17,27.80035829999906,,,,,,,,,,,,,,,27.773459000000003,27.80035829999906,27.872752299999775,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,37,white,0,8,8,8,0,18,18,18,27.900208400000338,,,,,,,,,,,,,,,27.87304519999998,27.900208400000338,27.972852999999304,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,39,blue,0,8,8,8,0,19,19,19,28.000073600000178,,,,,,,,,,,,,,,27.973144199999297,28.000073600000178,28.072822800000722,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,9,9,9,0,0,0,0,29.099142900000516,,,,,,,,,,,,28.073172700000214,28.100081799999316,29.07256529999904,29.083314299999984,29.099142900000516,29.172022000000652,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,9,9,9,0,1,1,1,29.19919420000042,,,,,,,,,,,,,,,29.172311700000137,29.19919420000042,29.272054099999878,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,9,9,9,0,2,2,2,29.298923399999694,,,,,,,,,,,,,,,29.272342799999024,29.298923399999694,29.371751000000586,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,9,9,9,0,3,3,3,29.398879599999418,,,,,,,,,,,,,,,29.372056000000157,29.398879599999418,29.471818899999562,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,9,9,9,0,4,4,4,29.49845540000024,,,,,,,,,,,,,,,29.472123499999725,29.49845540000024,29.57207759999983,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,9,9,9,0,5,5,5,29.598416400000133,,,,,,,,,,,,,,,29.572364699999525,29.598416400000133,29.67186860000038,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,9,9,9,0,6,6,6,29.69847699999991,,,,,,,,,,,,,,,29.672203599999193,29.69847699999991,29.772302299999865,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,9,9,9,0,7,7,7,29.798382599999968,,,,,,,,,,,,,,,29.77268809999987,29.798382599999968,29.87329040000077,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,9,9,9,0,8,8,8,29.898081999999704,,,,,,,,,,,,,,,29.87371929999972,29.898081999999704,29.973524999999427,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,0,9,9,9,29.997917299999244,,,,,,,,,,,,,,,29.974002900000414,29.997917299999244,30.073346999999558,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,21,white,0,9,9,9,0,10,10,10,30.098173500000485,,,,,,,,,,,,,,,30.07380000000012,30.098173500000485,30.170529900000474,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,23,blue,0,9,9,9,0,11,11,11,30.18394040000021,,,,,,,,,,,,,,,30.17082599999958,30.18394040000021,30.27098660000047,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,25,yellow,0,9,9,9,0,12,12,12,30.298141499999474,,,,,,,,,,,,,,,30.2712647999997,30.298141499999474,30.37084759999925,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,27,orange,0,9,9,9,0,13,13,13,30.39807280000059,,,,,,,,,,,,,,,30.371163899999374,30.39807280000059,30.470653099999254,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,29,brown,0,9,9,9,0,14,14,14,30.497434400000202,,,,,,,,,,,,,,,30.47094880000077,30.497434400000202,30.57070659999954,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,31,purple,0,9,9,9,0,15,15,15,30.59753719999935,,,,,,,,,,,,,,,30.570987799999784,30.59753719999935,30.671013299999686,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,33,green,0,9,9,9,0,16,16,16,30.697414799999024,,,,,,,,,,,,,,,30.67128489999959,30.697414799999024,30.770819299999857,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,35,red,0,9,9,9,0,17,17,17,30.79743360000066,,,,,,,,,,,,,,,30.771092599999974,30.79743360000066,30.87048440000035,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,37,white,0,9,9,9,0,18,18,18,30.897309699999823,,,,,,,,,,,,,,,30.870808199999374,30.897309699999823,30.970119199999317,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,39,blue,0,9,9,9,0,19,19,19,30.997348099999726,,,,,,,,,,,,,,,30.970446100000117,30.997348099999726,31.070370899999034,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,10,10,10,0,0,0,0,32.09637280000061,,,,,,,,,,,,31.070826999999554,31.097337100000004,32.069577399999616,32.07937429999947,32.09637280000061,32.16932470000029,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,10,10,10,0,1,1,1,32.196166300000186,,,,,,,,,,,,,,,32.1697151999997,32.196166300000186,32.26958129999912,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,10,10,10,0,2,2,2,32.29624859999967,,,,,,,,,,,,,,,32.26987050000025,32.29624859999967,32.369552099999055,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,10,10,10,0,3,3,3,32.39626219999991,,,,,,,,,,,,,,,32.3698590999993,32.39626219999991,32.469256599999426,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,10,10,10,0,4,4,4,32.496041200000036,,,,,,,,,,,,,,,32.46963460000006,32.496041200000036,32.56897930000014,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,10,10,10,0,5,5,5,32.596076199999516,,,,,,,,,,,,,,,32.569254800000635,32.596076199999516,32.66872300000068,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,10,10,10,0,6,6,6,32.695928600000116,,,,,,,,,,,,,,,32.66902259999915,32.695928600000116,32.76863219999905,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,10,10,10,0,7,7,7,32.79576669999915,,,,,,,,,,,,,,,32.768909899999926,32.79576669999915,32.86872120000044,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,10,10,10,0,8,8,8,32.89578470000015,,,,,,,,,,,,,,,32.86901709999984,32.89578470000015,32.96917399999984,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,10,10,10,0,9,9,9,32.995556800000486,,,,,,,,,,,,,,,32.96950130000005,32.995556800000486,33.06863010000052,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,21,white,0,10,10,10,0,10,10,10,33.095341300000655,,,,,,,,,,,,,,,33.06892770000013,33.095341300000655,33.168582099999185,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,23,blue,0,10,10,10,0,11,11,11,33.195448899999974,,,,,,,,,,,,,,,33.16898260000016,33.195448899999974,33.26806949999991,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,25,yellow,0,10,10,10,0,12,12,12,33.2953336999999,,,,,,,,,,,,,,,33.26836600000024,33.2953336999999,33.368917699999656,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,27,orange,0,10,10,10,0,13,13,13,33.395433600000615,,,,,,,,,,,,,,,33.369210400000156,33.395433600000615,33.46834680000029,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,29,brown,0,10,10,10,0,14,14,14,33.49532910000016,,,,,,,,,,,,,,,33.46866779999982,33.49532910000016,33.56937189999917,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,31,purple,0,10,10,10,0,15,15,15,33.595084900000074,,,,,,,,,,,,,,,33.569661699999415,33.595084900000074,33.668959700000414,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,33,green,0,10,10,10,0,16,16,16,33.6951511999996,,,,,,,,,,,,,,,33.66932570000063,33.6951511999996,33.76799790000041,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,35,red,0,10,10,10,0,17,17,17,33.79512070000055,,,,,,,,,,,,,,,33.76841860000059,33.79512070000055,33.86830159999954,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,37,white,0,10,10,10,0,18,18,18,33.895028799999636,,,,,,,,,,,,,,,33.868575299999065,33.895028799999636,33.967925200000536,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,39,blue,0,10,10,10,0,19,19,19,33.99490130000049,,,,,,,,,,,,,,,33.968331500000204,33.99490130000049,34.067836300000636,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,21,white,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido que realiza desde su cama hasta la cocina de su residencia?,1,green,0,11,11,11,0,0,0,0,35.094082999999955,,,,,,,,,,,,34.06830660000014,34.09481919999962,35.06724570000006,35.077431399999114,35.094082999999955,35.16732240000056,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que hace desde su casa hasta su lugar de trabajo?,3,red,0,11,11,11,0,1,1,1,35.19397659999959,,,,,,,,,,,,,,,35.16761530000076,35.19397659999959,35.26719029999913,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda  algún inconveniente que ha  experimentado en el camino de su residencia a su lugar de trabajo?,5,white,0,11,11,11,0,2,2,2,35.29373619999933,,,,,,,,,,,,,,,35.267499300000054,35.29373619999933,35.366618500000186,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda si hay algún lugar u objeto en su camino hacia el trabajo que le llame la atención?,7,blue,0,11,11,11,0,3,3,3,35.39371349999965,,,,,,,,,,,,,,,35.36692349999976,35.39371349999965,35.46653909999986,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
" ¿Recuerda el recorrido desde la entrada de su lugar de trabajo hasta su oficina, donde realiza sus funciones?",9,yellow,0,11,11,11,0,4,4,4,35.493519800000286,,,,,,,,,,,,,,,35.466833399999814,35.493519800000286,35.56676530000004,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna actividad que realice durante los viajes de regreso a casa desde el trabajo para relajarse?,11,orange,0,11,11,11,0,5,5,5,35.59341080000013,,,,,,,,,,,,,,,35.567076199999065,35.59341080000013,35.666653599999336,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el trayecto que realiza desde su casa hasta el lugar donde realiza sus compras?,13,brown,0,11,11,11,0,6,6,6,35.69321239999954,,,,,,,,,,,,,,,35.66692680000051,35.69321239999954,35.76650569999947,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda alguna situación divertida o interesante que haya experimentado durante el recorrido hacia el lugar de compras?,15,purple,0,11,11,11,0,7,7,7,35.79343169999993,,,,,,,,,,,,,,,35.76678179999908,35.79343169999993,35.86750000000029,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
 ¿Recuerda qué es lo primero que ve al llegar al lugar donde realiza sus compras?,17,green,0,11,11,11,0,8,8,8,35.89317259999916,,,,,,,,,,,,,,,35.86779890000071,35.89317259999916,36.18389550000029,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
¿Recuerda el recorrido desde su residencia hasta el centro de resonancia magnética?,19,red,0,11,11,11,0,9,9,9,36.23150689999966,,,,,,,,,,,,,,,36.18442279999908,,36.19034730000021,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,21,white,0,11,11,11,0,10,10,10,36.23150689999966,,,,,,,,,,,,,,,36.19095220000054,,36.19624269999986,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,23,blue,0,11,11,11,0,11,11,11,36.23150689999966,,,,,,,,,,,,,,,36.1968366000001,36.23150689999966,36.29767170000014,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
None,25,yellow,0,11,11,11,0,12,12,12,36.34265839999898,,,,,,,,,,,,,,,36.29796999999962,36.34265839999898,36.37813069999902,773583,001,2024-04-28_12h19.59.154,ArchivoPrueba,2024.1.1,None,2024-04-28 12h20.09.224697 -0500,
